Date,Open,High,Low,Close,Volume
2017-01-18,262.7814,263.0534,253.7083,253.9553,818449
2017-01-19,253.944,254.0421,252.0322,252.3727,487362
2017-01-20,252.394,252.7241,252.1577,252.627,654299
2017-01-23,252.7327,252.789,252.3787,252.4937,758540
2017-01-24,252.4518,252.6742,249.17,249.1851,505090
2017-01-25,249.1259,249.3782,244.7168,244.7521,440081
2017-01-26,244.8053,244.9156,243.3964,243.6295,610618
2017-01-27,243.4634,243.5415,239.9767,240.1436,526599
2017-01-30,240.1862,240.213,239.6896,239.8097,627410
2017-01-31,239.7505,240.1473,230.2303,230.2599,625509
2017-02-01,230.2921,230.3526,225.7754,225.9293,706066
2017-02-02,225.9516,226.2652,220.7414,220.7748,705202
2017-02-03,220.8617,222.2899,220.7176,222.2757,493410
2017-02-06,222.3221,222.3376,216.3529,216.3782,801585
2017-02-07,216.4782,216.8897,216.4064,216.7371,578597
2017-02-08,216.8484,219.6688,216.832,219.6336,457941
2017-02-09,219.5291,219.8093,219.5081,219.6463,570831
2017-02-10,219.6425,220.1505,219.5539,220.1266,513168
2017-02-13,220.0498,220.7897,220.0319,220.6655,636603
2017-02-14,220.7378,220.8556,217.906,218.1621,426576
2017-02-15,218.1603,218.3097,216.3896,216.4099,788170
2017-02-16,216.3659,216.9827,216.1594,216.9382,715706
2017-02-17,216.8689,219.4797,216.8218,219.4207,502545
2017-02-20,219.4414,221.24,219.4225,221.2352,831523
2017-02-21,221.1846,222.5489,221.1785,222.5152,620929
2017-02-22,222.4681,223.5531,222.193,223.4818,1017376
2017-02-23,223.5482,223.6323,223.1974,223.2553,522294
2017-02-24,223.1326,223.2369,222.9739,223.0993,625988
2017-02-27,223.0516,223.0986,220.5562,220.6072,635221
2017-02-28,220.6431,220.6602,217.4187,217.553,487631
2017-03-01,217.4791,220.5202,217.2619,220.4287,707437
2017-03-02,220.4069,222.3921,220.3421,222.3493,629615
2017-03-03,222.3172,222.692,222.2062,222.2721,634741
2017-03-06,222.1768,222.1922,216.9986,217.1212,675033
2017-03-07,217.2937,217.3018,217.0149,217.044,549190
2017-03-08,216.9555,217.1643,214.9134,215.0149,630121
2017-03-09,215.0908,216.2278,214.9789,216.0979,657140
2017-03-10,216.082,217.9919,215.9287,217.9382,483756
2017-03-13,217.9411,220.3479,217.8887,220.2846,503751
2017-03-14,220.3188,220.8646,220.1182,220.7419,516886
2017-03-15,220.8121,220.8792,216.834,216.9056,588723
2017-03-16,216.846,216.8586,215.7426,215.772,782924
2017-03-17,215.8859,225.104,215.8314,225.0941,1023178
2017-03-20,225.09,225.1252,217.1482,217.2826,953350
2017-03-21,217.3411,225.3113,217.2072,225.2841,750757
2017-03-22,225.2116,232.5007,225.0904,232.3447,639890
2017-03-23,232.3024,232.5189,229.6861,229.7718,545276
2017-03-24,229.7255,229.8484,229.3996,229.5134,747656
2017-03-27,229.516,229.6719,223.972,224.2141,952916
2017-03-28,224.1405,227.3364,224.0781,227.3108,604538
2017-03-29,227.4106,227.5,227.0969,227.1176,494092
2017-03-30,227.112,227.2328,225.715,225.7958,652518
2017-03-31,225.7529,225.9494,225,225.0425,694878
2017-04-03,225.1517,228.6991,225.1201,228.5923,621364
2017-04-04,228.6738,228.6863,223.8585,224.2324,487998
2017-04-05,224.2839,224.3092,223.4672,223.7289,491200
2017-04-06,223.7567,226.06,223.7195,225.7936,771304
2017-04-07,225.7774,228.0613,225.6496,227.9271,521604
2017-04-10,227.9476,228.133,226.2087,226.4684,599734
2017-04-11,226.5238,226.6082,225.3374,225.5473,607349
2017-04-12,225.5689,225.6199,223.6626,223.8034,602200
2017-04-13,223.9608,225.886,223.9537,225.6408,495769
2017-04-14,225.5775,228.5549,225.3449,228.5219,598473
2017-04-17,228.6337,228.6434,226.7575,226.8938,721408
2017-04-18,226.8883,228.701,226.8551,228.5441,597396
2017-04-19,228.4887,230.7699,228.4236,230.7203,763289
2017-04-20,230.7491,231.4868,230.6623,231.3276,605107
2017-04-21,231.3132,232.0561,231.0607,231.9724,512193
2017-04-24,231.8808,231.9808,231.4635,231.6227,538800
2017-04-25,231.5779,231.6074,228.6461,228.7063,592638
2017-04-26,228.7082,228.7163,227.8066,227.8186,948382
2017-04-27,227.886,230.2568,227.8084,230.1084,758168
2017-04-28,230.0206,230.2653,228.7461,228.8442,599409
2017-05-01,228.8676,230.237,228.8581,229.9477,907051
2017-05-02,230.052,231.151,230.0224,231.0508,684260
2017-05-03,230.9654,231.2696,227.9256,228.1299,408560
2017-05-04,228.1133,228.1196,223.0771,223.1946,913105
2017-05-05,223.2193,223.3487,221.7714,222.0548,832193
2017-05-08,222.005,222.15,221.9147,222.1259,377807
2017-05-09,222.2264,222.7595,222.1979,222.6998,617877
2017-05-10,222.8321,222.856,222.5276,222.7097,619054
2017-05-11,222.7956,222.815,221.2441,221.477,747749
2017-05-12,221.3743,221.427,220.7749,221.0397,783454
2017-05-15,221.0147,221.7301,220.9361,221.4602,546529
2017-05-16,221.3743,221.5871,221.1807,221.3153,608402
2017-05-17,221.234,221.2345,218.9384,218.9905,440167
2017-05-18,219.1264,219.1408,215.2192,215.4523,943614
2017-05-19,215.5206,215.7337,214.1569,214.1806,366200
2017-05-22,214.1949,214.2568,213.7135,213.9398,962309
2017-05-23,213.8468,213.9858,213.2563,213.4054,515973
2017-05-24,213.2867,214.1635,213.2705,213.969,508934
2017-05-25,214.0037,225.8126,213.8992,225.7998,588695
2017-05-26,225.7708,225.8427,215.7586,215.8843,567325
2017-05-29,215.7685,220.1979,215.6428,220.1603,737642
2017-05-30,220.1175,220.2096,219.4919,219.667,521193
2017-05-31,219.6207,220.0215,219.5275,219.9212,880194
2017-06-01,219.9727,223.5159,219.9317,223.3375,847501
2017-06-02,223.221,223.2976,222.8183,222.8659,655111
2017-06-05,222.8992,224.8993,222.807,224.6626,1078038
2017-06-06,224.7165,224.7295,224.2617,224.2953,599842
2017-06-07,224.192,226.1651,224.1897,226.1036,582012
2017-06-08,226.0609,226.2669,223.6939,223.694,761031
2017-06-09,223.504,223.5749,223.2533,223.4177,606913
2017-06-12,223.4335,223.6273,221.8546,221.9533,747182
2017-06-13,221.9059,222.8605,221.81,222.6814,806093
2017-06-14,222.4593,223.086,222.276,223.0453,600121
2017-06-15,223.1627,223.2903,221.5162,221.6281,469965
2017-06-16,221.7513,221.8882,221.2459,221.3728,616225
2017-06-19,221.3238,225.3501,221.2247,225.3477,815261
2017-06-20,225.3546,226.3471,225.2387,226.302,510025
2017-06-21,226.2161,226.9442,225.8726,226.9082,776264
2017-06-22,226.8163,226.8407,223.4091,223.6259,701628
2017-06-23,223.7104,223.8347,222.7848,222.8268,594612
2017-06-26,222.9324,223.0868,222.6146,222.7604,845048
2017-06-27,222.6825,223.4831,222.4446,223.292,791666
2017-06-28,223.3291,224.4329,223.3281,224.2966,505512
2017-06-29,224.2433,224.3178,223.7452,224.0625,523291
2017-06-30,224.1043,224.2083,221.7926,222.1119,905431
2017-07-03,222.1656,222.2814,218.9781,219.1245,769517
2017-07-04,219.18,219.1864,217.7947,218.0872,604410
2017-07-05,218.1817,218.372,216.6429,216.7059,522277
2017-07-06,216.7281,217.0068,213.0411,213.328,775717
2017-07-07,213.3732,215.7217,213.2878,215.6619,492873
2017-07-10,215.6584,215.7303,213.4616,213.5442,556982
2017-07-11,213.5272,213.5742,212.4584,212.793,916309
2017-07-12,212.7954,215.267,212.7183,215.0742,579060
2017-07-13,215.1146,215.172,215.0308,215.1248,708988
2017-07-14,215.1467,215.787,214.9364,215.7748,694840
2017-07-17,215.8929,216.3406,215.7859,216.2721,514610
2017-07-18,216.1997,216.3407,215.3931,215.4778,825728
2017-07-19,215.4183,216.7626,215.3865,216.5743,553515
2017-07-20,216.5597,217.1827,216.507,217.0844,669256
2017-07-21,217.1258,219.9278,217.0274,219.7848,847225
2017-07-24,219.7729,224.0928,219.7413,224.0733,595126
2017-07-25,224.1733,225.5399,224.1235,225.3915,949273
2017-07-26,225.1904,227.3273,225.14,227.2187,657363
2017-07-27,227.1296,227.9735,227.1024,227.7826,480056
2017-07-28,227.8674,228.3602,227.8602,228.3224,445436
2017-07-31,228.209,228.2898,224.4709,224.7737,472207
2017-08-01,224.8037,224.889,220.4614,220.5605,689312
2017-08-02,220.5813,224.4259,220.5437,224.3173,499851
2017-08-03,224.3971,225.9487,224.3668,225.8512,506010
2017-08-04,225.7821,225.7898,225.0234,225.0293,535742
2017-08-07,225.1245,225.8444,225.0103,225.8416,575858
2017-08-08,225.8244,225.8748,225.4389,225.4714,830066
2017-08-09,225.5004,226.7153,225.449,226.6645,500851
2017-08-10,226.6308,227.8563,226.4594,227.8071,791254
2017-08-11,227.8521,227.9246,226.0395,226.1359,767878
2017-08-14,226.2676,229.2803,226.1392,229.1381,532576
2017-08-15,229.0367,229.1082,226.6977,226.8414,713751
2017-08-16,226.7939,226.9181,225.7774,225.8448,840867
2017-08-17,225.7194,228.0174,225.669,227.9061,617817
2017-08-18,227.7811,227.8023,227.5843,227.7215,805921
2017-08-21,227.6317,228.1382,227.5039,227.9401,477686
2017-08-22,227.9586,231.9093,227.8672,231.8235,632765
2017-08-23,231.782,234.0031,231.7196,233.9779,368586
2017-08-24,233.927,233.9902,232.9328,233.0312,715943
2017-08-25,233.1138,233.2737,232.823,232.8299,857155
2017-08-28,232.8727,232.9566,231.1292,231.2598,570616
2017-08-29,231.1616,232.1768,230.9469,232.0982,645381
2017-08-30,232.1232,233.8212,231.9726,233.8142,522952
2017-08-31,233.6657,233.6788,229.4016,229.5664,805883
2017-09-01,229.6345,229.6496,227.5432,227.7226,665430
2017-09-04,227.8014,229.898,227.6675,229.8506,820490
2017-09-05,229.8504,229.8799,226.4426,226.636,632667
2017-09-06,226.7439,226.8378,226.4875,226.7682,549260
2017-09-07,226.7403,228.8124,226.6222,228.7856,831253
2017-09-08,228.8008,228.9961,226.1778,226.3829,668478
2017-09-11,226.2458,227.0819,226.2328,227.0638,530236
2017-09-12,227.1526,227.2516,226.76,226.8604,753020
2017-09-13,226.6921,226.8648,226.6322,226.6893,324376
2017-09-14,226.8685,227.2172,226.7548,227.0422,759362
2017-09-15,227.0546,229.3155,226.996,229.3149,568820
2017-09-18,229.2041,229.5668,229.0263,229.4157,458342
2017-09-19,229.4185,230.9392,229.2633,230.808,676416
2017-09-20,230.7302,234.2615,230.5926,234.162,553381
2017-09-21,234.0939,234.1715,230.9612,231.2217,882807
2017-09-22,231.1864,231.2428,229.9588,230.1004,717832
2017-09-25,230.1186,230.2835,224.7446,224.8478,504876
2017-09-26,224.7039,226.2238,224.6237,226.0863,602613
2017-09-27,226.1554,226.343,225.7349,225.7353,534587
2017-09-28,225.652,225.683,224.0556,224.2051,650521
2017-09-29,224.2973,224.5421,220.0924,220.1563,570202
2017-10-02,220.2098,220.2373,215.5206,215.59,624784
2017-10-03,215.5785,215.6239,211.4988,211.5659,551253
2017-10-04,211.5666,215.0687,211.444,215.0552,440098
2017-10-05,214.9339,214.9582,211.8384,211.8494,983002
2017-10-06,211.6503,213.3786,211.6246,213.354,737147
2017-10-09,213.4158,214.0284,213.2318,213.9695,554329
2017-10-10,214.0076,225.7311,213.8029,225.6557,639068
2017-10-11,225.709,225.8291,225.4133,225.4434,491094
2017-10-12,225.5141,225.7894,224.0375,224.172,769608
2017-10-13,224.1068,224.6931,223.9366,224.433,538485
2017-10-16,224.3791,230.0119,224.3629,229.9854,834014
2017-10-17,229.9573,232.4558,229.8787,232.3448,1016804
2017-10-18,232.3829,233.888,232.304,233.7314,491918
2017-10-19,233.7217,244.2495,233.5953,244.1942,857229
2017-10-20,244.2749,250.4787,244.274,250.4174,557432
2017-10-23,250.3893,255.0531,250.1707,254.8474,756933
2017-10-24,254.8148,254.9865,252.2013,252.2179,713199
2017-10-25,252.3396,267.3456,252.1871,267.2663,657956
2017-10-26,267.3173,277.0353,266.9444,277.025,706643
2017-10-27,276.8652,278.2628,276.5636,278.1575,776528
2017-10-30,278.0255,278.0833,275.3268,275.4026,609411
2017-10-31,275.4158,275.4972,274.1203,274.2313,539763
2017-11-01,274.1619,275.236,274.1343,275.2077,648257
2017-11-02,275.2651,275.3399,273.1239,273.2354,741614
2017-11-03,273.4604,273.7508,271.1134,271.2071,693802
2017-11-06,271.1518,271.2672,268.6328,268.7601,655979
2017-11-07,268.7602,268.968,267.8099,268.1005,545662
2017-11-08,268.0811,268.082,265.2915,265.5159,839683
2017-11-09,265.4347,268.0157,265.3994,267.7807,483164
2017-11-10,267.8447,272.399,267.6518,272.2805,638758
2017-11-13,272.2163,272.2688,269.7104,269.835,797953
2017-11-14,269.714,269.8595,268.5965,268.7517,560453
2017-11-15,268.7022,269.3466,268.5678,269.293,974065
2017-11-16,269.1141,269.1548,267.2033,267.4239,788830
2017-11-17,267.3433,267.5469,264.0496,264.2544,768688
2017-11-20,264.2009,266.3288,263.9502,266.2024,492727
2017-11-21,266.0394,272.2037,265.9572,271.971,746070
2017-11-22,271.9945,279.9942,271.8322,279.8299,635845
2017-11-23,279.7757,285.1394,279.7292,285.1255,823776
2017-11-24,285.214,285.3182,281.9356,282.0562,705035
2017-11-27,282.1048,282.2384,274.6719,274.6979,407687
2017-11-28,274.6106,274.7218,268.6599,268.8571,538867
2017-11-29,268.7026,273.3877,268.6762,273.184,523807
2017-11-30,273.2388,279.5648,273.0556,279.4589,622550
2017-12-01,279.5294,282.3552,279.4436,282.3354,944625
2017-12-04,282.1819,286.6204,281.9664,286.5407,630318
2017-12-05,286.5669,297.9024,286.379,297.8147,755829
2017-12-06,297.7631,303.4391,297.6767,303.3993,498054
2017-12-07,303.6032,303.7123,301.4734,301.4895,673890
2017-12-08,301.6379,301.7909,300.2646,300.3366,501342
2017-12-11,300.4695,303.3765,300.4653,303.336,579169
2017-12-12,303.2675,303.3357,294.4579,294.527,739007
2017-12-13,294.5998,295.7766,294.5636,295.684,539924
2017-12-14,295.7865,303.8491,295.587,303.5193,803067
2017-12-15,303.6045,303.6209,298.7303,299.3565,604790
2017-12-18,299.3137,305.5647,298.8681,305.4734,782665
2017-12-19,305.4417,305.6575,305.3722,305.4568,647281
2017-12-20,305.4264,306.9276,305.2777,306.8297,881069
2017-12-21,306.7013,310.1204,306.6502,309.9391,577481
2017-12-22,309.8456,309.8485,308.1605,308.2163,1206762
2017-12-25,308.1746,308.1997,306.8621,306.9507,723549
2017-12-26,306.9039,310.945,306.6551,310.9364,544173
2017-12-27,310.8102,312.2143,310.6129,312.1927,489865
2017-12-28,312.227,314.4229,312.1973,314.3933,601235
2017-12-29,314.402,319.2968,314.3754,318.8633,536570
2018-01-01,318.7669,319.0733,318.225,318.6853,527859
2018-01-02,318.6277,320.2808,318.5726,320.0002,802489
2018-01-03,320.0467,323.0124,319.6901,322.7432,473970
2018-01-04,322.8368,329.33,322.6603,329.3019,478932
2018-01-05,329.3135,330.863,329.226,330.6872,583698
2018-01-08,330.7909,330.9299,330.2539,330.2677,601907
2018-01-09,330.1351,330.3256,326.7176,326.7649,685557
2018-01-10,326.898,327.2928,313.9858,314.0506,674525
2018-01-11,313.9747,315.8728,313.7926,315.6681,667948
2018-01-12,315.5612,318.6763,315.1757,318.6272,540325
2018-01-15,318.579,320.3776,318.5642,320.3069,626745
2018-01-16,320.2931,322.8951,320.2028,322.872,716544
2018-01-17,323.018,323.4506,322.0094,322.2302,528593
2018-01-18,322.1317,324.383,322.0647,324.0937,644325
2018-01-19,324.0974,324.2801,317.7405,317.8857,546508
2018-01-22,317.8093,321.5464,317.701,321.3518,917720
2018-01-23,321.4103,321.4229,321.0861,321.2466,605277
2018-01-24,321.2792,321.9644,321.0433,321.8681,572012
2018-01-25,321.7429,322.014,321.7333,321.9746,625830
2018-01-26,321.9498,322.4589,321.7364,322.3854,803252
2018-01-29,322.3415,322.5462,320.1971,320.7546,708096
2018-01-30,320.7267,320.7311,319.9373,320.0489,742800
2018-01-31,319.9593,320.5667,319.7171,320.2021,583723
2018-02-01,320.3014,320.832,320.2045,320.4964,672819
2018-02-02,320.4386,323.5998,320.4076,323.582,422718
2018-02-05,323.4659,327.0293,323.4285,326.9759,548171
2018-02-06,326.8322,327.0711,325.8519,326.0755,761094
2018-02-07,325.9861,328.8294,325.956,328.4979,540173
2018-02-08,328.3476,336.448,328.2536,336.3438,577409
2018-02-09,336.2813,336.2954,335.6315,335.9281,597155
2018-02-12,336.0008,336.2442,331.8883,331.9327,523748
2018-02-13,331.9738,332.0514,329.5956,329.9379,438673
2018-02-14,329.8397,330.4881,329.6318,330.2223,865897
2018-02-15,330.2013,330.3574,328.6746,328.9699,516319
2018-02-16,328.9706,329.2513,323.6067,323.8758,567532
2018-02-19,324.0453,324.0569,323.2364,323.9667,642025
2018-02-20,323.9499,324.0688,319.1741,319.3939,515912
2018-02-21,319.3687,322.4437,319.289,322.339,604023
2018-02-22,322.2814,322.4154,317.3712,317.7088,544028
2018-02-23,317.786,318.433,317.7578,318.0384,521524
2018-02-26,317.9631,321.608,317.745,321.4311,417563
2018-02-27,321.5464,327.5741,321.5403,327.1189,524567
2018-02-28,327.2335,327.3952,325.0338,325.1642,755240
2018-03-01,325.1898,325.3007,321.0118,321.3376,595936
2018-03-02,321.2349,322.8556,320.8421,322.7865,575856
2018-03-05,322.7611,326.9197,322.5591,326.7266,560290
2018-03-06,326.9186,327.1678,321.6455,321.7156,555040
2018-03-07,321.8115,323.2843,321.4732,323.2689,540593
2018-03-08,323.1846,323.191,321.1135,321.3496,468749
2018-03-09,321.288,323.5302,321.1625,323.4245,490370
2018-03-12,323.4848,323.5764,316.9729,317.0788,499803
2018-03-13,317.0342,318.8805,317.0307,318.8666,578528
2018-03-14,318.9567,319.0246,318.7293,318.7661,582281
2018-03-15,318.7725,320.2408,318.6896,320.0744,728351
2018-03-16,319.941,320.2151,318.6995,318.7384,657457
2018-03-19,318.5576,318.7345,315.6205,315.7946,530386
2018-03-20,315.9193,316.6726,315.747,316.5204,422876
2018-03-21,316.4294,317.0204,316.3459,316.7139,919729
2018-03-22,316.8197,317.4485,316.6485,317.2564,667845
2018-03-23,317.2181,317.238,311.6156,311.6713,488025
2018-03-26,311.5342,312.5982,311.2785,312.493,452067
2018-03-27,312.4189,312.7088,312.1743,312.5833,499586
2018-03-28,312.539,315.2191,312.346,315.182,483821
2018-03-29,315.1566,315.2265,313.9432,314.2869,738135
2018-03-30,314.6157,314.8822,312.7098,312.8371,757262
2018-04-02,312.7604,312.9085,310.2793,310.4116,760746
2018-04-03,310.1429,310.6161,308.1883,308.5579,584744
2018-04-04,308.4889,311.3214,308.4746,311.1283,722132
2018-04-05,311.2241,311.5006,308.9561,309.3082,423669
2018-04-06,309.1914,309.4161,303.9401,304.1121,600002
2018-04-09,304.1314,304.3688,302.2753,302.2762,746714
2018-04-10,302.0197,304.5107,301.7895,304.4692,689558
2018-04-11,304.4728,304.9608,304.3282,304.7305,758583
2018-04-12,304.6857,308.3749,304.5274,308.0987,552292
2018-04-13,308.0939,308.1111,307.2677,307.5638,658322
2018-04-16,307.6097,308.4348,307.581,308.43,624818
2018-04-17,308.5039,308.6178,307.6939,307.7851,602061
2018-04-18,307.7443,307.9127,307.7015,307.7515,582729
2018-04-19,307.7778,308.1512,306.5527,306.7489,608611
2018-04-20,306.7738,310.759,306.745,310.7017,765503
2018-04-23,310.8406,311.0096,308.884,309.2805,468947
