Date,Open,High,Low,Close,Volume
2016-11-30,172.7226,175.0555,168.0364,168.7728,2932564
2016-12-01,169.4888,169.5619,166.1929,166.7509,2749455
2016-12-02,166.6454,175.1897,165.503,174.0644,3156866
2016-12-05,173.71,179.9664,173.6837,179.5831,3035696
2016-12-06,180.929,181.75,179.1243,179.2177,2453980
2016-12-07,180.6569,182.5057,177.4307,177.5038,1755757
2016-12-08,177.1724,183.9141,175.1526,183.0738,2413901
2016-12-09,183.8869,185.584,181.3034,181.4161,2185359
2016-12-12,183.8377,184.08,182.9918,183.0244,4225771
2016-12-13,181.7525,191.7395,181.6333,191.5208,2215633
2016-12-14,190.2191,193.8493,189.5255,192.6665,2338405
2016-12-15,194.6261,195.3443,193.4048,194.0507,3372833
2016-12-16,194.6612,195.8097,193.0129,194.5506,2377818
2016-12-19,194.3714,195.5397,190.0912,191.769,2891263
2016-12-20,191.5906,192.4347,186.2553,186.9866,3416349
2016-12-21,186.0774,191.2098,185.1566,190.3854,3262852
2016-12-22,189.5857,190.7934,186.6446,186.8111,1702581
2016-12-23,187.0046,190.0781,186.3259,188.9177,2397711
2016-12-26,188.3027,188.7798,187.1759,188.7557,3168716
2016-12-27,189.3519,197.2465,189.3213,194.5493,2854536
2016-12-28,195.1964,197.2855,189.1525,191.7354,2105046
2016-12-29,191.93,197.8063,191.2879,196.7468,3702573
2016-12-30,197.333,202.1323,197.0758,200.4427,2263941
2017-01-02,201.6069,201.8105,192.8774,193.5941,3206144
2017-01-03,193.7632,195.129,190.3921,192.9386,2809486
2017-01-04,192.8105,194.1456,191.4954,193.1574,2492530
2017-01-05,192.8899,196.1069,191.1895,193.8708,2770914
2017-01-06,192.456,197.7415,192.453,195.5265,2118031
2017-01-09,195.4465,201.211,194.0202,198.5742,2291612
2017-01-10,199.3781,200.0269,198.0302,198.4427,3421791
2017-01-11,199.2341,201.0804,195.9531,196.0398,3212851
2017-01-12,196.0115,206.1565,195.2129,205.4609,3400476
2017-01-13,205.6895,212.008,204.0375,211.5065,3641674
2017-01-16,212.6851,214.0931,212.403,213.2295,2038255
2017-01-17,213.0563,215.5628,211.9777,215.1294,3278994
2017-01-18,217.0838,217.4448,208.0218,208.4496,2838036
2017-01-19,210.5265,212.2731,202.9394,203.4095,2407546
2017-01-20,204.0091,207.0007,201.302,201.8413,2682753
2017-01-23,202.5896,208.2278,202.2535,205.5647,2533937
2017-01-24,204.8644,205.334,201.2861,201.6157,2684481
2017-01-25,201.5557,205.8354,197.3105,198.3366,2441495
2017-01-26,197.9567,199.54,194.2816,195.6193,2610522
2017-01-27,194.95,195.4033,189.9207,191.6024,2438088
2017-01-30,190.7229,197.7396,190.2273,196.2514,2099238
2017-01-31,194.6183,195.6358,192.579,192.8557,1708892
2017-02-01,192.0718,192.4978,186.7726,187.811,3017684
2017-02-02,186.5577,189.463,177.3939,178.0289,2715995
2017-02-03,178.5157,178.9627,177.5947,177.6624,3297369
2017-02-06,177.3127,178.0872,173.4699,174.8374,2172223
2017-02-07,173.996,181.4089,173.4862,181.1573,2653549
2017-02-08,181.4008,184.3338,177.4041,177.9705,2373534
2017-02-09,178.06,179.0107,176.5429,178.6207,2957653
2017-02-10,178.8218,180.703,178.8058,180.0629,2326889
2017-02-13,179.5392,182.7734,178.7197,182.4036,2832969
2017-02-14,180.749,183.8343,180.7159,183.4942,2432689
2017-02-15,183.3596,184.5003,178.3119,180.2633,2258949
2017-02-16,180.4811,184.1369,179.9199,183.7066,2362608
2017-02-17,182.7857,187.2066,180.9517,185.7419,2984442
2017-02-20,186.9368,187.236,182.0474,182.8737,2467748
2017-02-21,183.0611,185.934,180.6545,180.9991,1782032
2017-02-22,180.7373,183.3877,180.5925,181.2146,1994738
2017-02-23,181.5286,183.4036,180.2093,183.1308,2678796
2017-02-24,182.7227,186.2378,180.281,185.2853,2955156
2017-02-27,186.0202,187.5435,180.7643,182.2849,2974711
2017-02-28,181.6974,186.5375,179.5755,185.7554,2340051
2017-03-01,185.7158,189.0911,185.1194,188.2302,2383073
2017-03-02,188.4613,189.713,185.1574,187.3088,3135826
2017-03-03,187.3265,190.2372,186.1044,189.7791,2728544
2017-03-06,190.547,191.9946,186.4346,187.0113,3697185
2017-03-07,187.6973,189.4647,187.1722,188.9171,3055551
2017-03-08,188.9477,190.6042,182.2345,183.8995,3114175
2017-03-09,184.0117,185.0793,181.342,183.2746,2944918
2017-03-10,184.2237,187.8364,183.9044,186.5252,2246547
2017-03-13,186.8251,192.3477,185.6844,189.4277,3111179
2017-03-14,188.541,190.9234,188.0798,188.3584,1793035
2017-03-15,188.4849,189.0133,184.4065,188.657,2763039
2017-03-16,188.7812,189.4955,186.0491,187.2252,2511674
2017-03-17,187.5522,196.5037,186.2514,196.0811,1722997
2017-03-20,196.4214,196.6358,191.8995,193.8562,3250585
2017-03-21,193.9887,196.8994,193.929,195.1143,3434276
2017-03-22,194.3431,198.7937,193.3496,197.2484,2723677
2017-03-23,198.3087,200.3015,196.2184,197.7786,2477808
2017-03-24,198.0735,198.4902,194.211,196.884,2621529
2017-03-27,196.0856,199.6714,195.4313,198.1439,2226854
2017-03-28,199.2817,205.6528,197.229,205.1173,3852200
2017-03-29,205.5245,207.2838,205.139,206.6768,3207724
2017-03-30,205.7393,210.1428,203.9408,208.1037,2933599
2017-03-31,207.5902,209.0427,206.6934,208.3748,2630404
2017-04-03,209.5093,211.6948,208.0781,210.3846,2728906
2017-04-04,210.2326,211.4193,204.5826,207.0768,2790965
2017-04-05,205.2471,206.6691,202.4198,205.6684,2715945
2017-04-06,205.8924,210.7475,205.6226,208.4689,2746640
2017-04-07,206.178,208.0245,198.8412,199.6739,2461879
2017-04-10,200.5487,200.8523,195.8447,197.5297,3780162
2017-04-11,197.5991,199.5943,196.7472,196.9549,3548464
2017-04-12,197.5371,199.2795,196.3413,198.5426,2121147
2017-04-13,197.326,201.0873,196.1845,200.5368,2279031
2017-04-14,200.4867,204.1027,200.1606,201.0087,2549691
2017-04-17,200.5561,203.652,198.2533,202.1164,2824255
2017-04-18,202.1118,206.1008,201.5863,204.408,1760532
2017-04-19,205.7073,209.8605,205.3471,209.6492,2923486
2017-04-20,210.113,212.4713,207.5544,211.7951,2618142
2017-04-21,212.1133,216.9027,211.7895,214.8107,2564340
2017-04-24,212.8133,216.8418,208.206,216.1104,2486895
2017-04-25,214.5726,216.5811,211.4636,213.2493,3517660
2017-04-26,214.9673,215.0931,205.4523,207.093,2781046
2017-04-27,208.1248,209.1882,202.5556,203.8824,3175337
2017-04-28,202.3173,207.7489,201.6896,204.0988,2957887
2017-05-01,204.4065,205.9045,200.1681,200.5673,2089570
2017-05-02,200.5275,201.3027,199.8028,200.9869,3184354
2017-05-03,199.7861,202.1544,198.5333,200.4356,2450159
2017-05-04,198.9224,200.3594,196.1096,196.8904,2203196
2017-05-05,197.7589,199.1856,193.0828,193.568,1814958
2017-05-08,192.8601,197.0094,191.8923,195.0574,2230517
2017-05-09,194.9771,197.7371,194.4151,197.6445,2846479
2017-05-10,195.3044,203.405,195.201,201.076,1925599
2017-05-11,200.9812,205.3522,199.6588,203.8415,2341738
2017-05-12,203.1496,206.7538,202.5155,204.9679,2632861
2017-05-15,206.4402,207.1912,202.9213,205.2767,3278508
2017-05-16,205.4842,206.112,200.6433,201.1947,2689561
2017-05-17,200.7624,204.6928,198.7826,204.4784,1759538
2017-05-18,204.6588,206.4077,197.0773,197.5852,2384907
2017-05-19,196.9841,199.3478,196.7645,197.9459,2208542
2017-05-22,199.1976,203.9263,197.2723,202.2645,2326498
2017-05-23,201.4369,204.8449,199.119,201.6518,1914259
2017-05-24,199.2352,205.741,197.6704,205.5563,3848751
2017-05-25,205.9565,211.9291,204.5505,210.4338,3220857
2017-05-26,211.648,213.8567,201.7466,203.5101,3384819
2017-05-29,204.1933,206.1879,203.5428,205.9639,3201511
2017-05-30,205.489,210.1385,202.5139,209.4327,1991029
2017-05-31,210.416,212.2745,207.3059,211.2484,2281378
2017-06-01,211.5368,215.3792,210.9264,215.1506,2856508
2017-06-02,215.4352,215.6036,213.892,214.4255,3193412
2017-06-05,215.4062,217.1358,213.3883,213.5991,3345087
2017-06-06,211.8473,216.1993,210.2988,214.8035,1389231
2017-06-07,215.0845,216.8811,211.8133,213.9122,3382183
2017-06-08,214.9428,215.6254,210.7362,211.6537,2481986
2017-06-09,213.115,213.9941,208.9963,210.6371,1557412
2017-06-12,209.9431,210.8699,209.9385,210.0612,3412976
2017-06-13,209.4713,211.5283,209.3759,210.6281,1909156
2017-06-14,208.83,210.1791,201.2903,202.0383,3307152
2017-06-15,201.8516,206.1246,199.1797,205.3304,2185598
2017-06-16,203.807,205.0427,199.9834,200.1108,2370290
2017-06-19,200.8556,208.9729,200.0353,207.8758,2996646
2017-06-20,208.9412,211.5469,205.0565,207.3717,2653201
2017-06-21,208.0351,211.5715,203.7283,205.732,2086219
2017-06-22,205.4399,206.7397,200.563,201.7389,2878297
2017-06-23,201.2381,206.8074,200.2257,202.3174,3153626
2017-06-26,202.0435,206.4483,200.5341,203.4723,2854960
2017-06-27,203.4134,204.7306,199.031,201.6398,2579796
2017-06-28,203.2523,208.9463,202.4143,207.2613,3706227
2017-06-29,206.6577,213.4408,205.6894,211.8926,3088705
2017-06-30,211.717,215.8623,211.2245,215.6659,2373784
2017-07-03,214.9892,220.3542,213.2163,217.6352,2996034
2017-07-04,217.3582,219.8395,217.1799,217.5755,2212396
2017-07-05,216.4462,222.785,215.0838,222.4736,2743508
2017-07-06,222.9293,225.8305,221.6309,224.5671,2797735
2017-07-07,224.03,229.3138,223.7482,227.5744,2594626
2017-07-10,227.2092,228.4218,226.8579,227.78,3183386
2017-07-11,227.0126,227.4073,222.0154,223.3154,2903156
2017-07-12,223.1356,227.3193,222.5396,227.1788,3241305
2017-07-13,228.3116,228.3149,226.7206,228.0233,2433391
2017-07-14,229.3709,232.5925,228.1994,228.3746,3105559
2017-07-17,227.3254,229.2846,225.8114,227.6278,2673758
2017-07-18,227.9447,228.4298,217.1938,220.8365,3084260
2017-07-19,221.1278,230.9134,220.4762,229.4145,3113990
2017-07-20,229.6428,229.8279,221.0008,221.8033,2639208
2017-07-21,222.7472,225.9817,217.7812,218.5325,2138259
2017-07-24,217.5007,227.505,216.4342,225.1407,3462656
2017-07-25,225.0224,231.4997,224.3977,229.8794,2821821
2017-07-26,231.0559,233.1562,229.2635,232.0094,2372468
2017-07-27,232.5554,232.6617,224.5644,228.5753,2590344
2017-07-28,228.2739,231.548,220.4999,221.6599,3190251
2017-07-31,222.343,223.755,221.3132,223.311,2270569
2017-08-01,222.2939,222.633,217.9438,218.1361,3318833
2017-08-02,217.8212,222.3405,217.5657,222.3044,1982014
2017-08-03,222.4694,227.4907,221.199,225.4732,2160822
2017-08-04,222.5654,224.3797,220.5791,222.4539,3367053
2017-08-07,222.6113,224.0732,219.1931,219.3221,1529687
2017-08-08,219.8578,224.3228,217.7219,222.1248,3128705
2017-08-09,220.9055,222.4188,217.7833,221.8526,2949020
2017-08-10,220.3953,221.5723,219.1601,220.4722,3185968
2017-08-11,219.1876,227.2828,217.7651,225.0405,2498769
2017-08-14,225.7399,227.5093,223.0324,224.5544,2663509
2017-08-15,222.4375,223.2174,221.2853,223.082,2324786
2017-08-16,224.8221,224.9426,219.741,220.4185,2027321
2017-08-17,219.5616,220.7819,219.1212,219.6486,2652582
2017-08-18,219.7125,223.2974,217.3394,221.1362,1536512
2017-08-21,222.399,223.2195,221.8479,222.7141,1987154
2017-08-22,223.4077,229.7043,222.0825,229.1018,1973740
2017-08-23,228.8402,235.1387,227.3248,233.2189,1939831
2017-08-24,233.9771,235.1502,232.8606,234.71,2980019
2017-08-25,233.7326,234.1831,228.1365,229.929,2184688
2017-08-28,231.1051,231.6609,226.7264,229.1202,1893804
2017-08-29,228.591,228.602,225.4679,226.1005,2556855
2017-08-30,226.3801,233.914,226.2323,231.6609,3024963
2017-08-31,230.2498,232.7028,228.0528,230.3902,3429098
2017-09-01,229.558,229.9613,226.5356,226.5875,3248348
2017-09-04,226.0657,235.6389,224.8885,235.05,3485697
2017-09-05,235.5554,239.5616,234.6748,236.8654,2683808
2017-09-06,235.88,239.0658,235.0358,238.0898,2618084
2017-09-07,238.9801,244.1935,238.8292,242.7764,2431734
2017-09-08,244.5404,246.0408,239.3809,240.725,2249214
2017-09-11,241.1771,241.1839,231.8685,234.296,3403175
2017-09-12,233.5386,234.3759,231.7393,233.4379,2318760
2017-09-13,235.1004,236.5213,234.4617,235.3488,2514136
2017-09-14,234.3353,239.347,234.2619,238.4393,2205772
2017-09-15,238.1246,241.2142,236.7585,239.3342,2914082
2017-09-18,238.7068,239.5218,236.6166,239.2873,3473442
2017-09-19,238.2772,240.6379,237.939,239.5075,2763048
2017-09-20,239.2848,246.2931,235.9431,243.265,2924725
2017-09-21,243.6586,248.7852,239.8956,244.2824,2302530
2017-09-22,244.6485,245.5886,241.811,243.5314,3065072
2017-09-25,241.6041,241.6509,239.9113,240.1201,3121112
2017-09-26,238.978,239.2152,237.5256,237.9838,2418293
2017-09-27,236.6101,237.5952,230.2277,235.9414,2849077
2017-09-28,236.7232,237.6613,228.6886,229.1017,2677614
2017-09-29,227.1827,230.8434,225.0614,229.9952,2571342
2017-10-02,230.2286,232.4888,218.9481,220.3967,3445903
2017-10-03,220.1034,222.532,217.6468,218.4666,2931490
2017-10-04,218.4154,220.0826,213.9879,215.6006,3014383
2017-10-05,214.5462,216.6706,213.3613,213.9402,2777433
2017-10-06,212.6276,225.9045,210.2882,222.1497,2984208
2017-10-09,220.5712,222.519,219.5026,222.3912,2759922
2017-10-10,224.0212,233.8357,222.5193,233.7027,2671531
2017-10-11,234.0913,234.0986,227.3188,227.9925,2703355
2017-10-12,227.8964,230.3791,227.506,229.6865,3683948
2017-10-13,229.4224,237.7656,228.1183,234.6484,2578727
2017-10-16,235.1415,236.5659,233.0247,234.9061,2792410
2017-10-17,233.7535,240.8626,233.4873,240.303,2948391
2017-10-18,238.9818,248.4792,238.3525,245.992,2119075
2017-10-19,245.694,258.1583,244.6489,257.8532,4633824
2017-10-20,257.4553,267.5037,256.7112,262.6533,2200879
2017-10-23,266.2177,267.3089,264.5214,264.7373,2841584
2017-10-24,265.0757,265.6107,262.6266,264.0908,2193402
2017-10-25,262.6848,276.241,258.0502,275.8391,3007920
2017-10-26,275.0093,288.0749,273.7317,287.8563,2578208
2017-10-27,287.4767,288.7594,276.0511,277.4406,3652303
2017-10-30,277.8122,277.9445,275.1281,276.4452,3517541
2017-10-31,275.9518,280.5649,275.115,279.4667,2463052
2017-11-01,278.1604,284.34,277.8925,284.0225,2772363
2017-11-02,283.6057,286.3781,276.9637,279.5616,2651042
2017-11-03,279.7056,287.824,277.4398,287.7504,3133355
2017-11-06,286.6483,295.8402,286.4125,291.0991,3868938
2017-11-07,289.6448,292.5728,288.6345,291.8391,2461774
2017-11-08,292.2078,295.2479,278.7478,283.1504,3738881
2017-11-09,281.405,291.1411,279.9391,291.103,2781676
2017-11-10,291.0405,295.417,288.288,295.2827,2304436
2017-11-13,296.074,302.0024,295.7398,300.7906,2790955
2017-11-14,301.2333,308.0664,297.5523,305.8815,2973200
2017-11-15,304.8968,305.4519,302.9776,303.9263,2167402
2017-11-16,302.9333,337.2433,302.5346,335.571,3335501
2017-11-17,335.3559,336.2884,331.4985,334.0604,2141285
2017-11-20,334.267,346.1253,329.7117,344.2259,3355195
2017-11-21,343.9636,356.1348,339.8737,353.002,2056974
2017-11-22,353.099,357.1524,350.6242,356.6653,3013213
2017-11-23,357.2182,366.2382,351.3116,363.1516,3006222
2017-11-24,364.0841,365.8047,360.631,362.8797,2977097
2017-11-27,362.1937,366.3438,350.4876,350.7686,4400304
2017-11-28,350.3046,351.2713,348.6396,349.6506,2320019
2017-11-29,348.9381,357.3354,348.604,355.6282,2623331
2017-11-30,355.7858,366.3048,352.444,364.5766,3597394
2017-12-01,364.6227,380.1815,363.7926,377.3099,2904979
2017-12-04,376.6771,382.3861,375.7908,380.9255,2712252
2017-12-05,382.1877,399.028,381.3473,397.3338,2557801
2017-12-06,397.128,404.4028,388.7583,391.5332,2352432
2017-12-07,392.6551,393.8009,391.4454,392.087,2836525
2017-12-08,394.9463,395.8151,386.4435,388.5651,2110802
2017-12-11,390.3214,399.0333,386.6393,397.2796,3119933
2017-12-12,398.2884,401.9808,387.0496,387.2053,2898023
2017-12-13,385.3242,391.3459,384.7504,388.8042,2852539
2017-12-14,389.2341,404.268,388.6232,402.1015,3559272
2017-12-15,402.3683,403.9519,392.1066,397.4511,2801453
2017-12-18,398.377,399.0647,392.7669,392.8371,2541571
2017-12-19,392.4736,395.3013,384.2762,385.8402,2440242
2017-12-20,386.2754,392.7353,385.3213,390.231,3353419
2017-12-21,391.8555,391.8958,390.2986,391.1992,2487681
2017-12-22,390.1119,393.9546,388.3725,393.7606,3154808
2017-12-25,392.7305,397.8423,391.842,396.1833,1673638
2017-12-26,392.0024,403.4084,388.5037,401.8492,2154630
2017-12-27,399.7951,419.1895,398.7339,419.0104,1909169
2017-12-28,420.5035,423.9727,413.8959,421.8634,2397655
2017-12-29,421.7387,432.6875,419.3599,432.4004,1504117
2018-01-01,434.9676,439.7651,417.7243,423.4149,2739298
2018-01-02,423.8986,436.8928,422.2425,430.7973,3221847
2018-01-03,430.221,437.1176,429.975,433.6065,2536460
2018-01-04,430.4765,433.0979,415.6009,418.9068,3315235
2018-01-05,417.4149,424.1352,415.7034,420.141,2716691
2018-01-08,420.5102,426.8446,408.074,412.9476,2379912
2018-01-09,413.0943,416.5835,404.2667,406.3834,2226698
2018-01-10,404.9363,408.4002,387.3817,391.024,3035817
2018-01-11,393.0724,404.6672,391.6442,402.8565,2792698
2018-01-12,404.2904,404.9642,394.9645,395.2652,2661937
2018-01-15,392.128,403.7245,390.9658,398.0002,2377249
2018-01-16,397.9223,407.0674,393.0595,405.6701,2481751
2018-01-17,405.6204,414.91,404.7219,409.1594,1946368
2018-01-18,410.1185,420.2419,406.2251,417.712,2010295
2018-01-19,422.4036,428.3647,402.2824,411.9892,2647192
2018-01-22,411.2597,415.6628,403.2367,408.0099,2367065
2018-01-23,407.1448,409.4528,405.0815,407.9176,2199967
2018-01-24,406.7141,409.0332,398.1667,403.3441,2146841
2018-01-25,405.1205,408.0968,397.3225,398.9646,2027181
2018-01-26,400.697,404.754,399.8233,403.0469,3111825
2018-01-29,403.7352,405.0839,391.1998,393.1559,4060755
2018-01-30,388.6368,397.2417,383.2172,397.1459,1899865
2018-01-31,397.7517,400.0447,393.4312,395.0949,2384192
2018-02-01,392.1712,401.9407,389.2782,393.5852,2868440
2018-02-02,391.8642,396.1178,391.4475,395.7625,2474071
2018-02-05,395.7872,407.2619,389.7952,400.7665,3143956
2018-02-06,402.0918,411.1616,398.4528,406.7713,1814559
2018-02-07,407.8797,409.693,402.7629,403.779,2366107
2018-02-08,402.1067,413.4396,401.2026,412.1242,2237931
2018-02-09,413.0763,415.8982,404.4677,411.3383,2862762
2018-02-12,411.7516,411.8739,397.7679,400.4356,3663833
2018-02-13,396.2752,397.9708,393.1371,395.3969,3925342
2018-02-14,395.6107,404.556,394.2503,402.9202,2059987
2018-02-15,402.5203,404.9836,399.0535,404.2233,3364152
2018-02-16,404.4422,405.6353,399.6044,400.7565,2816685
2018-02-19,398.678,399.1497,397.8355,399.0734,1997157
2018-02-20,397.0168,398.1337,391.1134,394.3843,3433190
2018-02-21,394.1857,405.535,389.1432,404.2626,1822295
2018-02-22,405.2809,406.7209,401.6254,405.7203,2524854
2018-02-23,406.4204,408.8796,400.5668,403.0368,1915604
2018-02-26,401.6614,410.6324,400.39,407.1105,2184998
2018-02-27,406.8405,414.1576,401.3219,413.1501,2150849
2018-02-28,411.6077,415.7191,409.4435,413.0958,2567660
2018-03-01,411.825,415.7745,397.9278,399.7212,3891316
2018-03-02,398.5536,401.7719,389.8935,392.5497,2547043
2018-03-05,394.6285,409.2821,388.6118,402.6185,2837410
2018-03-06,401.5464,402.365,395.8049,397.4428,2667993
2018-03-07,397.1411,408.1808,396.5451,406.8008,2734318
2018-03-08,407.5433,421.5276,403.9989,417.4193,2973774
2018-03-09,418.0466,422.7683,417.4608,421.8316,1842498
2018-03-12,421.2046,425.0804,409.4645,412.8518,2946936
2018-03-13,413.7532,420.9436,410.7168,417.5004,3231203
2018-03-14,414.5081,420.056,414.0102,419.6518,3298600
2018-03-15,423.0085,426.5683,405.8149,411.9846,3342876
2018-03-16,411.1279,412.5605,399.9468,404.0018,2887028
2018-03-19,406.4359,415.8721,405.7327,410.7995,2568145
2018-03-20,413.8048,418.7966,411.0235,418.1088,2183025
2018-03-21,421.3569,422.0413,408.7099,412.92,2854601
2018-03-22,414.4954,417.5395,405.1144,408.6695,2443429
2018-03-23,403.7374,410.1863,401.4056,406.0791,3034888
2018-03-26,404.4602,407.4625,402.2238,402.3532,2242883
2018-03-27,400.4822,405.2679,394.121,396.5858,2509551
2018-03-28,397.2178,398.7697,391.1095,396.2682,1740283
2018-03-29,394.7937,397.5839,392.3527,393.1993,3660393
2018-03-30,392.4307,393.6321,384.9303,390.0724,1948787
